names
Μούτσιος Γεώργιος Αθανασίου
Μποκοβός Παναγιώτης Παρασκευά
Χατζηπέτρου Ανάργυρος Εμμανουήλ
Ερμείδης Χάρης Παναγιώτη
Χατζοπλάκης Ηλίας Σωκράτη
Αλλαμανής Στυλιανός Αχιλλέα
Παπαευθυμίου Γεώργιος Βασιλείου
Παπαδόπουλος Χαράλαμπος Κωνσταντίνου
Παπαγεωργίου Κωνσταντίνος Γεωργίου
Κοπελούζος Δημήτριος Χρήστου
Δαβάκης Δημήτριος Δικαίου
Λουλές Κωνσταντίνος Δημητρίου
Σεργάκης Ιωάννης Μιχαήλ
Βασάλος Βασάλιος Κωνσταντίνος Νικολάου
Μαλλιάκας Γεώργιος Νικολάου
Ροδίου Γεώργιος Στυλιανού
Γεωργακάκης Χαράλαμπος Στυλιανού
Μεμέτογλου Γιασάρ Μεμέτ
Σοφούλης Θεμιστοκλής Παναγιώτη
Ανθόπουλος Ευστάθιος Ιωάννη
Αλεξιάδης Κωνσταντίνος Σπυρίδωνα
Μάντζαρης Δημήτριος Αλεξάνδρου
Μανίκας Γεώργιος Σωτηρίου
Καραγεωργίου Χρήστος Νικολάου
Μπακογιάννης Κωνσταντίνος Ανάργυρου
Ευαγγελινός Βασίλειος Χρήστου
Λάσκαρης Κωνσταντίνος Γεωργίου
Κοντογεώργης Παναγιώτης Αθανασίου
Καρβελάς Διονύσιος Νικολάου
Δοξιάδης Σπύρος Αποστόλου
Μαντζουλίνου Αλεξάνδρα συζ. Διονυσίου
Πλασκοβίτης Σπυρίδων Ηλία
Πελοποννήσιος Ξενοφών Βασιλείου
Βαλαλάς Δημήτριος Θωμά
Αποστολάτος Γεράσιμος Κωνσταντίνου
Νικολάου Κωνσταντίνος (Κώστας) Βασιλείου
Καλλέργης Λυκούργος Σταύρου
Ηλιού Ηλίας Φιλίππου
Φικιώρης Ιωάννης Βασιλείου
Γιαννοπούλου Κωνσταντίνα συζ. Ευαγγέλου
Δεβλέτογλου Ευάγγελος Αθανασίου
Κατσαφάδος Ιωάννης Νικολάου
Μαρκοζάνης Σπυρίδων Εμμανουήλ
Αλιπράντης Δημήτριος Νικήτα
Κασιμάτης Γρηγόριος Λαμπρινού
Μπίρης Σταύρος Ιωάννη
Χρηματόπουλος Φώτιος Δημητρίου
Παπαπολίτης Νικόλαος Ιωάννη
Κεπέσης Νίκανδρος Μηνά
Περδικούρης Άγγελος Κυριάκου
Κάκαρης Χρήστος Αντωνίου
Μιχαήλ Λάζαρος Παναγιώτη
Μπότσαρης Δήμος Μάρκου
Στράτος Χριστόφορος Σταμούλη
Καραϊσκάκης Δημήτριος Ανδρέα
Χούτας Στυλιανός Θωμά
Παπαϊωάννου Νικόλαος Γεωργίου
Κοντοβράκης Ιωάννης Παναγιώτη
Παπαϊωάννου Δημήτριος Χρήστου
Μηναίος Ιωάννης Γεωργίου
Παπαηλιού Ηλίας Γεωργίου
Άρχος Δημήτριος Αθανασίου
Σπηλιόπουλος Κωνσταντίνος Σπήλιου
Βγενόπουλος Νικόλαος Ευγένιου
Πατρώνης Νικόλαος Γεωργίου
Φωτήλας Ασημάκης Αριστοτέλη
Παπασπύρου Δημήτριος Γεωργίου
Τουρίκης Παναγιώτης Κωνσταντίνου
Κτιστάκης Νικόλαος Ιωάννη
Μακρής Μιχαήλ Ιωάννη
Γρίβας Δημήτριος Θεολόγου
Ταχυρίδης Αθανάσιος Λεωνίδα
Κανονάρχος Ευάγγελος Παναγιώτη
Γεωργιάδης Αντώνιος Ιωάννη
Καρυπίδης Χαράλαμπος Ιωάννη
Καλλίας Κωνσταντίνος Μιχαήλ
Κακαράς Μιχαήλ Αντωνίου
Πνευματικός Άγγελος Σπυρίδωνα
Καραπιπέρης Χρυσόστομος Πέτρου
Μάργαρης Ιωάννης Νικολάου
Μπουντουβής Αχιλλέας Βασιλείου
Γόντικας Κωνσταντίνος Δημητρίου
Πιπιλής Χρήστος Μενελάου
Βλαχόπουλος Δημήτριος Κωνσταντίνου
Ιακωβίδης Αρχέλαος Γεωργίου
Ξυλούρης Μενέλαος Ιωάννη
Πιτούλης Φώτιος Θωμά
Κατσαούνης Αριστείδης Αθανασίου
Μπακατσέλος Γεώργιος Δημητρίου
Ματθαιουδάκης Γεώργιος Ιωάννη
Ζαρντινίδης Νικόλαος Βασιλείου
Βαρδάκας Μιχαήλ Ιωάννη
Πανούρης Παναγιώτης Σταύρου
Ιωάννου Χρήστος Νικολάου
Μάρτης Νικόλαος Κωνσταντίνου
Αντωνιάδης Μάρκος Γεωργίου
Καλογιάννης Κωνσταντίνος Γρηγορίου
Μπάλλας Θεμιστοκλής Μάρκου
Παπαλαζάρου Ζήσης Σταματίου
Καλούδης Δημήτριος Σπυρίδωνος
Φακιολάς Στέφανος Ιωάννη
Μεσσάρης Χαράλαμπος Ευαγγέλου
Γεράκης Παναγής Κωνσταντίνου
Παπαδόπουλος Γεώργιος Βασιλείου
Αθανασιάδης Σταύρος Αθανασίου
Βύζας Θεμιστοκλής Βασιλείου
Παπαληγούρας Παναγιώτης Αναστασίου
Ρέντης Θεοχάρης Κωνσταντίνου
Πρωτοπαπαδάκης Μιχαήλ Αριστείδη
Μπάιλας Εμμανουήλ Ιωάννη
Ανερούσης Ευάγγελος Αχιλλέα
Παναρίτης Βασίλειος Κωνσταντίνου
Μηνακάκης Σταύρος Δημητρίου
Γραμματίδης Χρήστος ή Τάκης Ιωάννη
Κυριακού Ελευθέριος Κίμωνα
Καρδάρας Δημήτριος Ιωάννη
Κοθρής Εμμανουήλ Μιχαήλ
Παπαευστρατίου Ευστράτιος Κωνσταντίνου
Αντωνόπουλος Ιωάννης Γεωργίου
Μπρισίμης Νικόλαος Αναστασίου
Διακόπουλος Γεώργιος Δημητρίου
Οικονομόπουλος Κωνσταντίνος Ιωάννη
Ζεϊμπέκ Τζελάλ Χουσείν
Γκίλλας Αρίσταρχος Χρήστου
Προκοπίδης Ιωάννης Νικολάου
Δεληγιάννης Δημοσθένης Νικολάου
Δημόπουλος Ιωάννης Κωνσταντίνου
Σουσουρογιάννης Ευάγγελος Αθανασίου
Ελευθεριάδης Ελευθέριος Ευσταθίου
Παπαχρήστος Καλλίμαχος Ευαγγέλου
Βαρδινογιάννης Παύλος Ιωάννη
Παπαντωνίου Αντώνιος Βασιλείου
Ιμάμογλου Χασάν Αχμέτ
Σπύρου Ιωάννης Ξενοφώντος
Κράτσας Ζαχαρίας Γεωργίου
Κοσιτζίδης Γεώργιος Θεοδώρου
Χρίστογλου Ιωάννης Γεωργίου
Γιαννούσης Κλεόβουλος Βασιλείου
Ευαγγελίου Δημήτριος Κωνσταντίνου
Γαλλής Λεωνίδας Δημοσθένη
Τσιριμώκου Πιμπλή Ιουλία Ηλία
Τριανταφύλλου Κωνσταντίνος Ηλία
Ανδρεάδης Γεώργιος Ανδρέα
Μαυρίδης Κωνσταντίνος Κυριάκου
Γκελεστάθης Αθανάσιος Αναστασίου
Χλωρός Δημήτριος Γεωργίου
Στάμος Δημήτριος Στάμου
Μπουρνιάς Λεωνίδας Αντωνίου
Δαλακούρας Γεώργιος Δημητρίου
Φύσσας Χρήστος Ιωάννη
Τσουκαντάς Αθανάσιος Γεωργίου
Αλαβάνος Κωνσταντίνος Νικολάου
Αποστολάκος Χρήστος Ιωάννη
Σόδης Ιωάννης Μιχαήλ
Παπακωνσταντίνου Γεώργιος Κωνσταντίνου
